cm_key,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45
57563,Charge      ,0,0,3,5,0,0.7969,0,2918974,0,0.9945,Unknown            ,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778.39,299.62,0,0,0,0,0,0,0,0
57564,Charge      ,0,218116,2,1,981,0.7969,0,2918974,0,3.8106,Unknown            ,10,1,0,0,0,0,0,0,0,0,0,49.09,19.76,53.95,14.9,0,0,0,0,0,0,0,0,29517.94,3856.93,0,0,0,0,0,0,0,0
57565,Charge      ,0,0,7,6,675,0.7969,0.1155,91165,0,3.4206,Misc services      ,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26031.42,18542.95,14873.72,7874.15,0,0,0,0,0,0
57566,Charge      ,0,0,5,15,190,0.1617,0.1831,148221,0,5.6301,Finance            ,13,1,0,0,0,0,0,0,184.35,0,310.62,402.81,49.25,46.94,405.12,0,0,0,0,0,0,0,0,39687.78,18914.72,20211.31,12724.25,0,0,0,0,0,0
57567,Charge      ,2,133650,6,7,174,0.2037,0.3243,411996,0,4.6956,Apparel,14,1,0,116.34,40.09,0,0,0,0,413.22,16.86,425.6,112.86,358.57,179.89,0,0,0,0,0,0,0,0,12797.38,20389.44,10864.59,2909.27,0,0,0,0,0,0
57568,Charge      ,0,34749,2,5,0,0.7969,0,2918974,0,2.3666,Unknown            ,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5363.06,8567.59,420.16,1892.68,0,0,0,0,0,0
57569,Charge      ,1,61479,6,41,381,0.1319,0.1831,168061,0,5.2521,Misc services      ,17,1,0,0,0,0,0,0,0,0,0,5.86,133.08,16.13,122.81,0,0,0,0,6150.95,13644.85,8486.01,12307.59,11087.12,15949.68,10954.98,14742.95,0,1,0,0,0,0
57570,Charge      ,4,12830,0,30,981,0.2168,0,2918974,0,3.9541,Household          ,13,1,0,107.11,56.93,129.09,97.9,187.58,0,0,0,1033.83,63.14,820.01,276.96,0,0,0,0,0,0,0,0,23549.85,38583.93,8601.55,10260.16,0,0,0,0,0,0
57571,Charge      ,0,187110,4,89,752,0.7969,0.231,388227,0,5.1062,Transport          ,7,1,0,0,0,532.82,0,537.27,1341.99,487.94,243,28.49,19.96,35.18,13.27,0,0,0,0,0,0,0,0,25534.29,15536.29,12955.45,31280.5,0,0,0,0,0,0
57572,Charge      ,0,123314,3,83,1308,0.7969,0.1155,131864,1,5.0414,Entertainment      ,9,1,0,0,0,0,0,229.52,0,2567.26,0,35.11,26.84,19.62,42.33,5996.98,8373.02,8272.08,10796.05,31584.48,26108.66,30094.85,32835.17,41432.38,28349.29,27510.1,28134.69,0,0,1,0,0,0
57573,Charge      ,0,267300,2,38,1384,0.7969,0,2918974,0,3.8767,Finance            ,15,1,0,56.45,38.26,515.86,75,235.42,1166.4,0,893.24,1766.28,306.63,964,1108.91,0,0,0,0,0,0,0,0,31266.34,21934.08,29994.93,24880.19,0,0,0,0,0,0
57574,Charge      ,0,0,2,285,1438,0.7969,0,45812,0,1.5944,Personal services  ,10,1,0,53.46,33.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3841.4,2063.01,1332.98,1746.32,0,0,0,0,0,0
57575,Charge      ,0,0,1,78,981,0.4574,0,47538,1,2.4633,Misc services      ,8,1,0,9.79,5.34,0,13.35,0,0,0,0,46.59,122.52,130.15,38.96,42.93,58.52,0,169.87,20507.46,19387.38,25384.49,31857.56,31552.41,20594.76,22567.89,29927.99,0,0,0,0,0,0
57576,Charge      ,0,160380,4,10,0,0.7969,0,2918974,0,1.0662,Construction       ,14,1,0,0,0,0,0,0,0,0,0,1143.26,44.53,318.54,869.25,0,0,0,0,22760.56,16345.57,4728.34,5155.93,52058.14,4255.71,4544.24,1671.39,2,1,0,0,0,0
57577,Charge      ,1,0,0,255,1115,0.1759,0.5226,1029990,1,2.1696,Entertainment      ,11,1,0,649.49,0,0,62.36,0,0,0,157.8,125.53,43.4,61.05,107.88,1560.58,1725.34,1727.75,2134.49,13045.07,13583.39,7531.5,5966.53,16382.01,14275.91,8181.25,4820.34,1,0,0,0,0,0
57578,Charge      ,5,57202,1,51,2114,1.6167,0.3243,1227588,0,6.3474,Misc services      ,15,1,0,521.32,149.46,204.45,1630.17,33424.46,28236.51,31084.66,27741.73,75.55,180.45,143.3,112.7,0,0,0,0,0,0,0,0,137690.97,99858.75,117600.14,120660.55,0,0,0,0,0,0
57579,Charge      ,0,187110,3,98,327,0.0551,0,58630,0,0,Misc services      ,2,1,0,0,0,0,0,0,366.69,0,0,31.56,57.9,21.2,68.26,0,0,0,0,0,0,0,0,13261.43,634.4,3134.62,9941.04,0,0,0,0,0,0
57580,Charge      ,0,0,2,7,0,0.5716,0,2918974,0,3.7984,Unknown            ,12,1,0,0,0,0,0,142.61,0,0,0,59.17,92.17,67.38,83.96,0,0,0,0,0,0,0,0,29664.28,12299.7,871.27,0,0,0,0,0,0,0
57581,Charge      ,2,5346,4,12,1565,1.7456,0.1155,82396,1,5.5571,Misc services      ,14,1,1,851.56,190.91,186,138.49,1398.51,0,1309.5,844.74,11.76,110.69,91.82,30.63,282.62,180.41,495.71,611.08,110372.71,112788.84,101694.33,98754.32,274672.19,88051.73,111839.24,73234.3,2,1,0,1,1,0
57582,Charge      ,0,0,2,61,327,0.7969,0.7081,22401492,0,2.9461,Manufacturing      ,13,1,0,0,13.36,32.94,20.4,233.23,0,156.53,851.74,0,0,0,0,434.14,393.52,249.08,499.05,25934.98,16228.9,15510.14,14768.31,27433.32,14566.24,21622.42,14238.67,0,0,1,0,0,0
57583,Charge      ,2,222393,2,30,2354,0.1561,0,2918974,1,3.6003,Misc services      ,11,1,0,159.68,53.33,175.88,0,1231.3,210.54,100.6,0,0,0,0,0,0,0,0,0,0,0,0,0,18317.82,8259.38,8823.98,3986.52,0,0,0,0,0,0
57584,Charge      ,0,160380,1,111,2299,2.3053,0.231,388227,1,4.5589,Household          ,16,1,0,1489.42,346.13,401.02,868.33,3996.27,4642.86,4780.84,1488.12,4779.42,1636.17,1758.32,4657.27,0,0,0,0,0,0,0,0,125471.91,71591.16,84565.56,71015.75,0,0,0,0,0,0
57585,Charge      ,0,0,5,232,981,0.7969,0,2918974,1,2.1222,Misc services      ,8,1,3,0,0,0,0,560.79,0,608.97,237.36,172.97,55.84,77.11,151.7,258.17,198.63,300.2,253.71,3350.48,2848.15,2863.34,3492.05,5027.36,3276.82,4069.37,2640.17,0,0,0,0,0,0
57586,Charge      ,0,0,2,17,896,0.7659,0,2918974,0,3.5408,Unknown            ,12,1,0,723.02,510.91,89.05,416.86,571.56,0,0,0,70.38,13.25,77.3,6.33,41.74,0,25.64,0,39269.25,37684.39,23265.97,41548.37,50482.69,47584.44,18596.92,19975.15,1,0,0,0,0,0
57587,Charge      ,0,33323,3,5,0,0.3872,0.2682,253536,0,6.7847,Household          ,13,2,0,0,0,0,0,0,0,0,0,8298.58,9394.61,3492.64,14200.55,0,0,0,0,0,0,0,0,36710.22,61691.13,347.69,868.44,0,0,0,0,0,0
57588,Charge      ,0,0,1,222,272,0.7969,0,2918974,0,0.4521,Unknown            ,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.73,96.92,96.92,725.46,0,0,0,0,0,0
57589,Charge      ,0,0,2,5,681,0.2042,0,2918974,1,3.0087,Unknown            ,12,1,0,0,0,0,0,1256.88,0,0,0,71.58,73.48,129.78,15.28,175.18,36.23,0,0,13780.52,671.05,0,0,33310.4,994.08,0,0,2,0,0,0,0,0
57590,Charge      ,0,176418,1,92,752,0.2871,0.1831,167146,0,2.604,Social services    ,13,1,3,338.98,49.87,189.72,203.66,0,31.1,0,0,107.26,41.9,64.03,85.13,0,0,0,0,0,0,0,0,22110.78,17757.41,8018.45,7708.7,0,0,0,0,0,0
57591,Charge      ,0,0,4,71,392,0.3501,0.1155,102999,0,4.8309,Construction       ,11,1,0,0,0,0,34.75,0,1470.13,0,520.62,27.03,82.92,86.11,23.84,0,0,0,0,0,0,0,0,27347.96,25529.28,36234.42,26687.52,0,0,0,0,0,0
57592,Charge      ,0,0,5,21,490,0.1252,0.1155,101220,1,5.0911,Social services    ,12,1,0,0,0,0,21.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.46,25024.14,0,25748.31,0,0,0,0,0,0
57593,Charge      ,1,6237,2,21,1062,2.8332,0.7979,2192620,0,6.3892,Consumables        ,16,1,0,0,132.76,47.66,1642.11,0,0,0,0,1828.17,309.62,1731.78,406.01,0,0,0,0,0,0,0,0,210834.89,296162.87,208042.61,179156.98,0,0,0,0,0,0
57594,Charge      ,2,165726,1,15,3490,0.4896,0.3662,602148,1,4.0025,Social services    ,18,1,0,7.99,5.33,807.18,0,1645.45,966.01,1014.71,1467.5,217.59,534.68,341.43,410.84,153.02,184.38,79.26,166.13,29778.82,72185.65,39777.95,28040.38,32108.17,35033.93,33907.9,24354.37,0,2,0,0,2,0
57595,Charge      ,0,0,2,79,327,0.3102,0,2918974,0,2.3208,Produce            ,10,1,0,1171.68,159.71,438.95,160.63,1070.75,471.79,0,0,69.3,422.67,86,405.97,0,0,0,0,0,0,0,0,26691.31,27403.23,15353.45,27929.12,0,0,0,0,0,0
57596,Charge      ,0,121888,4,73,266,0.7969,0,2918974,0,1.4022,Unknown            ,6,1,0,241.4,172.63,137.01,185.09,0,0,0,0,92.45,217.71,238.87,71.29,0,0,0,0,0,0,0,0,11721.32,10791.52,6562.16,8323.55,0,0,0,0,0,0
57597,Charge      ,0,220789,8,7,0,0.7969,0,2918974,0,5.6461,Household          ,15,2,0,0,96.04,0,0,0,0,0,0,0,0,0,0,109.99,168.73,358.1,0,61112.6,59722.13,17320.47,21447.44,57644.95,21622.02,16772.73,0,1,0,0,1,0,0
57598,Charge      ,1,267300,1,36,1635,0.135,0.5554,250466,1,2.6916,Produce            ,13,1,0,89.81,79.22,952.38,58.29,3709.87,679.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19027.48,8224.64,7727.85,27448.52,0,0,0,0,0,0
57599,Charge      ,1,434629,3,129,872,0.3552,0.1155,237690,0,4.044,Entertainment      ,12,1,3,45.35,47.21,25.83,10.67,96.73,0,154.47,0,25.3,14.12,34.79,4.63,242.6,0,1458.93,1821.76,49574.24,52906.46,64304.11,72968.66,49388.4,36959.54,26630.65,38918.56,1,0,0,0,0,0
57600,Charge      ,0,0,1,90,501,0.2463,0.2682,364458,1,4.8953,Manufacturing      ,9,1,0,142.98,95.32,95.32,95.32,0,29,0,0,9877.33,15194.82,8006.77,17065.38,639.83,469.87,834.71,1248.64,53535.14,49363.11,45953.18,33482.37,61324.95,44950.95,43243.94,30801.7,0,1,0,0,1,0
57601,Charge      ,4,0,4,140,2485,1.4687,0.5365,6544013,1,5.4295,Durable goods      ,12,1,1,1550.06,764.58,6774.92,96.76,58.3,1315.08,646.26,88.49,2662.28,1643.66,1411.42,2894.52,0,0,0,0,0,0,0,0,127668.1,81730.52,110170.66,98647.53,0,0,0,0,0,0
57602,Charge      ,0,0,1,130,468,0.7969,0,2918974,0,0.8334,Unknown            ,12,1,0,58.57,46.77,232.9,0,0,198.97,0,0,0,0,0,0,494.95,702.66,261.94,754.07,3750.09,6178.47,5427.72,5987.69,6410.01,6734.03,2555.08,5190.45,0,0,1,0,0,0
57603,Charge      ,1,0,1,24,1030,1.3602,0.2682,108690,1,6.033,Office supplies    ,15,1,0,0,0,0,0,595.68,160.03,0,0,82.32,58.59,77.57,63.34,2367.88,2636.47,3584.31,7466.19,145591.12,100562.33,102961.77,112749.33,319050.45,105455.33,110869.95,120065.19,0,0,0,0,0,0
57604,Charge      ,6,0,1,180,821,0.3803,0.6148,521854,0,4.7066,Manufacturing      ,15,1,0,22.6,0,0,0,5073.96,2237.74,13584.93,889.82,75.37,1461.56,322.49,1214.44,0,0,0,0,0,0,0,0,44339.82,30936.83,43129.78,26920.17,0,0,0,0,0,0
57605,Charge      ,0,267300,1,323,2201,0.4523,0.2682,388227,0,4.4664,Household          ,14,1,0,11.81,22.27,264.97,597.41,4817.05,853.69,266.45,530.45,2005.53,3196.36,3944.82,1257.07,0,0,0,0,0,0,0,0,58391.5,30735.09,29554.67,28079.47,0,0,0,0,0,0
57606,Charge      ,0,0,2,23,953,0.467,0.8351,4753800,0,5.2574,Personal services  ,12,1,0,0,0,193.47,0,0,0,0,0,31.34,63.66,62.16,32.84,0,0,0,17.44,9140.63,101145.36,52571.49,42702.26,3821.53,74812.67,30211.78,22958.33,0,1,1,0,0,0
57607,Charge      ,0,0,7,184,376,0.1087,0.1831,364458,0,1.0946,Misc services      ,12,1,0,16.02,3.8,0,18.07,0,0,0,1266.54,35.91,46.68,27.56,55.03,0,0,49.7,38.93,5177.07,9877.74,9175.29,45579.97,7334.28,9216.81,9010.29,34119.41,0,1,0,0,0,0
57608,Charge      ,0,0,1,1,0,0.0044,0,2918974,0,1.3736,Unknown            ,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433.71,0,0,0,0,0,0,0,0,0
57609,Charge      ,5,187110,2,9,0,0.0837,0.5723,3853137,0,3.1996,Manufacturing      ,13,1,0,0,0,0,0,0,0,0,0,29.19,25.8,7.22,47.77,3224.69,1759.02,2112.2,1908.46,3947.37,13691.53,5693.78,271.8,5770.48,17912.03,3536.56,1434.6,1,0,0,1,0,0
57610,Charge      ,4,0,4,355,2913,1.0738,0.8831,34207020,1,5.3717,Office supplies    ,18,1,0,215.15,185.86,266.31,231.35,23647.2,5861.27,3988.53,1154.63,288.81,19.25,278.34,29.72,106.66,87.85,29.26,60.99,73362.54,67043.07,58608.43,40688.72,75457.54,76645.43,53606.19,55886.91,1,0,0,1,0,0
57611,Charge      ,0,0,3,116,981,0.8507,0,2918974,1,2.8573,Office supplies    ,13,1,0,0,0,0,0,2265.05,274.13,621.04,6255.42,0,0,0,0,0,0,0,0,0,0,0,0,61729.47,18590.92,23446.39,34739.06,0,0,0,0,0,0
57612,Charge      ,0,96228,1,301,188,0.0156,0.1155,110922,0,1.2398,Misc services      ,8,1,0,0,0,0,0,0,0,33.41,11.47,2.3,19.2,10.65,10.85,0,0,0,0,0,0,0,0,1179.65,2209.08,675.43,972.75,0,0,1,0,0,0
57613,Charge      ,0,60409,4,77,763,0.7969,0.231,222302,0,1.7695,Finance            ,15,1,0,185.59,444.64,329.47,69.53,0,71.13,121.55,0,68.79,65.98,42.36,92.41,0,0,0,0,0,0,0,0,6921.4,8171.7,6911.97,6715.2,0,0,0,0,0,0
57614,Charge      ,0,434629,7,241,479,3.5958,0.6486,24553139,0,5.2092,Manufacturing      ,10,1,0,1745.38,3865.14,1462.74,2976,9289.03,0,861.49,750.47,13087.47,6095.85,17696.14,1487.18,0,0,0,0,0,0,0,0,595659.37,155300.77,291343.62,232608.73,0,0,0,0,0,0
57615,Charge      ,0,0,2,1,1498,0.1521,0,2918974,1,6.7183,Unknown            ,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19606.1,0,0,0,0,0,0,0,0,0
57616,Charge      ,1,0,7,51,981,0.0399,0.1831,142614,1,1.4294,Personal services  ,16,1,0,0,0,0,47.21,0,38.88,0,177.23,154.49,126.54,74.31,206.72,0,0,0,0,0,0,0,0,3908.7,129.29,663.63,1711.29,0,0,0,0,0,0
57617,Charge      ,0,0,2,5,0,0.0435,0.4398,554610,0,1.1852,Social services    ,11,1,0,276.21,0,0,0,64.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19725.7,448.46,0,0,0,0,0,0,0,0
57618,Charge      ,5,0,1,2,1516,0.5465,0.1155,97434,0,4.4569,Household          ,12,1,0,184.07,63.97,65.68,448.96,977.2,184.68,534.6,0,77.92,2349.71,703.32,1724.31,0,0,0,0,0,0,0,0,46429.87,32130.43,37308.27,92126.78,0,0,0,0,0,0
57619,Charge      ,1,187110,3,63,1978,0.7482,0,126768,1,3.6397,Durable goods      ,15,1,0,2136.38,1013.67,1984.92,935.39,1903.65,247.12,358.15,7505.78,81.93,91.38,33.87,139.44,0,0,0,0,40938.47,31674.11,24940.6,31102.32,43752.09,38323.44,28628.3,33799.08,1,0,0,0,0,0
57620,Charge      ,0,0,1,35,981,0.1785,0.1155,162347,1,3.2954,Construction       ,12,1,2,0,0,0,0,0,364.5,118.76,436.27,31.87,67.13,33.73,65.27,337.81,27.62,470.32,139.52,19131.94,4191.84,6500.82,15603.68,23687.59,9315.88,5699.23,18984.59,1,0,1,0,0,0
57621,Charge      ,1,0,3,130,708,0.2004,0.1155,64176,0,5.0969,Misc services      ,12,1,0,452.26,0,0,191.39,2317.28,0,268.9,210.15,73.17,1033.43,384.35,722.25,0,0,0,0,0,0,0,0,29264.41,15085.68,18840.35,11997.1,0,0,0,0,0,0
57622,Charge      ,0,194238,7,1,0,0.7969,0.1155,112177,0,7.0008,Misc services      ,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6696.54,162.76,7020.06,134.69,0,0,0,0,0,0
57623,Charge      ,2,10692,4,8,2452,1.1816,0,2918974,1,2.203,Unknown            ,17,1,0,896.92,0,64.14,0,2759.53,3012.63,703.34,0,1237.73,1300.04,708.03,1829.74,908.34,633.44,97.98,25.94,220328.44,180526.94,113607.55,0,113791.8,49796.38,50246.39,0,2,0,0,0,0,0
57624,Charge      ,1,0,5,97,381,0.5875,0,32484,0,3.0528,Misc services      ,14,1,0,39.96,26.64,93.38,97.91,1895.48,4691.46,0,180.79,697.03,123.44,547.56,272.91,0,0,0,0,0,0,0,0,41414.62,38657.75,32549.05,33919.35,0,0,0,0,0,0
57625,Charge      ,0,0,4,116,1315,0.7969,0.2986,546687,0,5.3291,Social services    ,7,1,3,3454.38,8758.4,125.64,795,0,0,0,815.82,283.55,528.97,45.3,767.22,0,0,0,0,0,0,0,0,47672.34,26718.62,17712.84,25247.2,0,0,0,0,0,0
57626,Charge      ,0,0,1,14,103,0.0831,0.1155,0,0,4.4939,Misc services      ,6,1,0,147.02,98.01,150.3,45.13,0,1003.57,11.66,0,116.25,21.3,88.62,48.93,0,0,0,0,0,0,0,0,5222.35,5559.26,3721.62,4389.76,0,0,0,0,0,0
57627,Charge      ,2,80190,3,11,0,0.4053,0,2918974,0,5.7563,Misc services      ,16,1,1,3557.68,797.69,3601.27,14631.76,133.77,0,0,0,5702.95,2602.05,809.5,7495.5,51.06,14.13,0,14.12,30192.09,27381.78,23408.55,33221.1,43553.81,22584.19,22781.91,54389.39,1,0,0,0,0,0
57628,Charge      ,0,0,4,79,381,0.7969,0,2918974,0,3.0277,Unknown            ,12,1,0,0,0,0,0,4217.24,1474.9,2841.79,2837.86,54.62,96.97,74.9,76.69,617.25,317.95,397.41,847.24,21108.59,13602.06,17326.64,22896.63,21356.31,15375.54,21154.2,20113.76,1,0,0,0,0,0
57629,Charge      ,0,0,4,34,787,0.1926,0.2682,190152,0,2.7653,Finance            ,7,1,0,334.86,378.86,437.29,506.34,0,0,0,0,401.31,119.13,231.11,289.33,0,0,0,0,0,0,0,0,23642.8,8240.41,14048.47,14726.88,0,0,0,0,0,0
57630,Charge      ,1,45975,3,157,1795,0.0942,0.231,301074,1,2.2096,Household          ,13,1,0,97.37,218.4,1.76,14.93,71.85,307.33,1649.42,2192.34,137.02,259.89,19.23,377.68,486.5,790.39,420.64,816.95,16410.81,15081.14,22404.84,22463.54,10411.97,7685.76,9052.8,11591.71,0,0,1,0,0,0
57631,Charge      ,1,0,4,113,581,0.0774,0.1155,76853,0,1.3722,Transport          ,13,1,2,0,0,44.46,0,1231.43,0,924.21,1424.6,21.86,25.75,41.74,5.87,0,0,0,0,0,0,0,0,10827.69,9555.57,8004.47,5905.93,0,0,0,0,0,0
57632,Charge      ,4,231303,2,355,1824,2.2019,0.2986,1593539,1,5.7204,Manufacturing      ,10,1,3,1394.67,462.17,815.64,863.04,19463.9,10175.13,450.31,2782.87,5354.27,5129.09,2864.24,7619.12,0,0,0,0,0,0,0,0,175913.76,119806.66,80162.21,74064.48,0,0,0,0,0,0
57633,Charge      ,0,0,4,16,103,0.7969,0,2918974,0,1.3834,Unknown            ,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145.96,171.01,34.4,91.37,3283.72,13040.09,2985.05,6918.85,3326.24,5653.31,6679.63,6433.11,1,1,0,1,0,0
57634,Charge      ,0,73774,3,177,1635,0.7969,0.1155,229767,1,5.4904,Durable goods      ,8,1,0,3716.74,50947.6,0,146.29,504.74,0,0,116.54,49.26,54.87,52.88,51.25,720.37,909.16,1016.98,1197.47,16494.05,65084.98,23526.83,18051.7,27262.6,83363.29,18267.49,21610.25,0,0,1,0,0,0
57635,Charge      ,0,0,1,28,1962,0.7969,0,2918974,1,0.731,Unknown            ,11,1,0,809.41,0,0,0,0,0,0,652.51,0,0,0,0,0,0,0,0,0,0,0,0,13075.22,4245.18,2549.17,13955.29,0,0,0,0,0,0
57636,Charge      ,0,0,1,13,190,0.0776,0.3662,138652,0,1.248,Finance            ,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.17,0,106.51,251.62,3216.78,235.87,11724.2,4950.19,4427.81,164.99,14573.81,5925.57,0,0,0,0,0,0
57637,Charge      ,0,0,4,41,381,0.0925,0,41991,0,2.4968,Social services    ,12,1,0,17.66,353.21,8.9,0,713.17,0,843.78,1079.15,2.68,2.81,0.51,4.98,0,0,0,0,0,0,0,0,4424.6,4620.74,5758.66,4142.07,0,0,0,0,0,0
57638,Charge      ,3,0,4,105,54,0.3421,0.3996,792300,0,4.4778,Finance            ,13,1,1,143.43,355.31,86.43,81.97,0,0,0,0,1975.91,363.39,1977.78,361.52,0,0,0,0,28822.94,22012.62,0,0,14421.68,55735.98,44477.9,5444.94,0,0,1,0,0,0
57639,Charge      ,0,0,3,36,717,0.1773,0.4142,4562511,0,2.1067,Finance            ,8,1,1,0,77.6,0,0,185.19,0,121.15,0,0,0,0,0,0,0,0,0,0,0,0,0,18852.79,8779.95,15879.55,14961.35,0,0,0,0,0,0
57640,Charge      ,4,0,4,180,1645,0.1374,0.7196,12118803,1,3.7422,Construction       ,12,1,1,0,0,0,0,0,0,109.99,478.41,166.73,174.22,271.93,69.02,339.57,568.36,657.17,6830.53,16445.7,18047.61,13556.43,34291.58,17690.26,14133.14,10729.03,38004.64,1,0,0,0,0,0
57641,Charge      ,1,0,9,31,490,0.3356,0.1155,396150,0,4.3466,Entertainment      ,14,1,0,1749.39,13.49,52.55,35.98,104.05,0,444.86,404.03,240.77,81.84,195.33,127.28,0,0,0,0,0,0,0,0,41979.86,25206.87,22507.8,18108.79,0,0,0,0,0,0
57642,Charge      ,1,0,1,60,539,0.6309,0.2986,356535,0,6.1051,Consumables        ,18,1,0,0,0,0,0,0,0,0,0,23.76,57.09,8.63,72.22,0,0,0,0,0,0,0,0,71020.12,52435.27,49132.78,41176.97,0,0,0,0,0,0
57643,Charge      ,1,0,2,355,1635,0.5777,0.4142,1368910,1,6.1104,Household          ,8,1,1,0,0,0,0,1087.43,0,0,0,2552.11,261.48,356.85,2456.74,1140.09,1141.32,1517.06,1707.28,35845.8,46533.67,58782.78,48779.86,78485.94,40188.93,59543.19,33429.59,0,0,0,0,0,0
57644,Charge      ,0,183902,2,47,3092,0.3622,0.1831,198075,1,3.0866,Finance            ,13,1,0,754.19,265.52,1261.11,198.27,357.37,0,815.27,0,516.56,871.31,912.78,475.09,0,0,0,0,0,0,0,0,39087.13,25252.19,28097.5,16079.56,0,0,0,0,0,0
57645,Charge      ,1,0,8,190,846,0.0757,0.3466,0,0,1.8679,Social services    ,11,1,2,9.77,131.29,373.33,208.28,0,0,0,107.18,194.6,233.31,212.75,215.16,0,0,0,0,0,0,0,0,9692.44,1943.08,13191.52,6216.49,0,0,0,0,0,0
57646,Charge      ,0,22453,4,165,2200,0.7969,0.2682,237384,1,5.3879,Entertainment      ,16,1,1,79.1,30.19,30.19,564.68,204319.43,58178.69,147333.16,1238627.83,1016.14,1181.61,546.58,1651.17,0,0,0,0,0,0,0,0,621487.35,762672.57,903476.1,2387781.43,0,0,0,0,0,0
57647,Charge      ,5,146480,2,249,4830,0.4581,0.4993,10077044,1,1.7196,Household          ,7,1,0,0,295.31,216.91,341.16,249.77,0,0,0,691.11,82.8,273.98,499.93,0,0,0,0,0,0,0,0,44840.98,31812.22,34278.93,42487.33,0,0,0,0,0,0
57648,Charge      ,0,27264,4,276,806,0.0389,0,2918974,0,2.8463,Apparel,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931.43,3537.43,9067.82,9504.56,5702.64,2932.34,7295.21,8869.6,1,0,0,0,0,0
57649,Charge      ,2,0,2,178,1079,0.2594,0.2682,6338400,1,2.6354,Misc services      ,11,1,0,551.52,510.24,278.56,151.1,3320.42,1382.77,0,538.11,1025.75,216.28,876.11,365.92,0,0,0,0,0,0,0,0,19147.65,26404.96,7397.74,15917.29,0,0,0,0,0,0
57650,Charge      ,0,0,3,35,381,0.0447,0,2918974,0,2.8607,Unknown            ,10,1,0,7.42,1.15,41.76,138.13,0,0,0,87.7,228.11,37.65,198.19,67.57,0,0,0,0,0,0,0,0,4275.64,3538.64,4085.12,10799.22,0,0,0,0,0,0
57651,Charge      ,2,0,2,289,359,0.1249,0.2682,475380,0,5.5735,Transport          ,7,1,0,0,0,1491.49,0,418.54,0,0,0,36.38,38.59,68.17,6.8,0,0,0,0,0,0,0,0,18732.18,9260.36,14795.22,14504.99,0,0,0,0,0,0
57652,Charge      ,0,187288,6,4,561,1.2177,0,2918974,1,5.4556,Unknown            ,15,1,0,0,3534.52,7374.68,2878.17,0,0,0,0,22.8,79.09,71.25,30.64,0,0,0,0,0,0,0,0,223569.51,60123.92,71906.45,99023.4,0,0,0,0,0,0
57653,Charge      ,1,0,1,7,234,0.4035,0,2918974,0,4.9795,Manufacturing      ,12,1,0,444.73,769.18,283.06,1277.49,4249.96,348.93,2686.65,2133.58,1034.6,486.89,1164.92,356.57,0,0,0,0,0,0,0,0,32313.56,20612.22,14962.79,15745.71,0,0,0,0,0,0
57654,Charge      ,0,0,3,196,185,0.7969,0,2918974,0,0.8682,Consumables        ,12,1,0,0,0,0,0,0,0,65.08,0,0,0,0,0,209.35,80.01,47.17,159.74,900.87,878.34,907.01,1060.31,1340.63,950.06,948.38,917.21,0,0,0,0,0,0
57655,Charge      ,1,0,6,42,1075,0.358,0.231,906692,1,3.5898,Personal services  ,10,1,0,257.4,160.31,1728.51,114.92,3009.15,1121.69,7482.72,5947.83,118.02,48.98,129.24,37.76,0,0,0,0,0,0,0,0,33746.8,30514.12,25650.41,50532.83,0,0,0,0,0,0
57656,Charge      ,1,193525,7,13,689,0.173,0,2918974,0,1.671,Unknown            ,18,1,0,148.54,92.56,107.81,36.83,0,192.81,0,2.92,0,0,0,0,0,0,0,1.85,7304.5,9949.22,64639.17,7917.51,16617.53,7043.58,81860.48,12020.44,0,1,0,0,0,0
57657,Charge      ,0,62370,7,55,381,0.0614,0.1155,136836,0,0.6728,Durable goods      ,15,1,0,0,12.07,11.03,0,563.92,0,0,189.54,4.24,15.57,17.4,2.41,42.41,163.06,65.37,42.34,5143.53,4667.51,5032.01,3813.55,6487.42,2612.5,4376.96,8396.98,1,0,0,0,0,0
