cm_key,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45
79100,Charge      ,4,101039,2,91,893,4.0413,0,2918974,0,5.0088,Misc services      ,18,1,0,69779.71,29738.69,66352.7,53606.95,1002.45,0,175.16,0,24004.86,14257.03,37982.18,279.71,0,0,0,0,0,0,0,0,361750.15,175062.57,270929.65,234116.84,0,0,0,0,0,0
79101,Charge      ,5,219186,4,5,536,1.8037,0,18077,0,5.4645,Entertainment      ,15,1,0,11907.79,0,0,0,0,0,0,0,50.44,35.13,23.78,61.79,0,0,0,0,408223.1,234914.87,60387.99,935.55,200128.18,95422.9,50467.5,424.55,1,0,0,0,0,0
79102,Charge      ,1,133650,4,94,327,0.0354,0,2918974,0,3.3841,Unknown            ,11,1,0,0,0,0,0,340.8,533.21,860.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5886.48,4765.15,3469.98,6030.6,0,0,0,0,0,0
79103,Charge      ,2,0,2,53,380,0.6124,0.2682,332766,0,4.3006,Finance            ,10,1,0,88.21,23.01,1290.09,317.01,0,0,0,0,1429.4,2899.71,596.81,3732.3,0,0,0,0,0,0,0,0,44785.55,34835.23,39336.84,30402.15,0,0,0,0,0,0
79104,Charge      ,1,45975,0,132,441,0.2666,0.4817,117221,0,5.3303,Manufacturing      ,18,1,2,928.64,329.48,610.85,960.12,1008.24,2036.74,3187.85,3474.78,128.3,699.77,154.18,673.89,407.93,392.43,639.93,1152.85,20989.63,23762.8,41945.58,51173.77,31079.7,14008.84,28564.65,43833.02,1,0,0,0,0,0
79105,Charge      ,0,80190,6,11,0,0.0223,0,2918974,0,0.7055,Unknown            ,14,1,0,0,0,0,0,31.86,437.77,0,32.54,0,0,0,0,9.38,38.58,13.45,0,7121,4371.17,1156.5,6607.62,3805.05,2093.88,673.09,2140.79,1,1,1,0,0,0
79106,Charge      ,0,0,1,84,1079,0.7969,0,0,1,3.8369,Office supplies    ,11,1,0,0,0,0,0,15348.62,0,0,96.73,840.38,1406.41,1084.16,1162.63,392.84,597.62,308.64,308.06,42497.87,65359.94,18780.89,47403.95,75723.13,32897.05,26349.6,26700.8,0,0,1,0,0,0
79107,Charge      ,2,0,2,47,1505,6.661,0.1155,70514,1,6.4597,Misc services      ,14,1,0,4175.67,5535.03,2184.15,3350.4,3102.5,9586.18,618.68,10737.85,3172.14,1280.07,520.42,3931.79,0,0,0,0,0,0,0,0,314604.84,222470.76,185008.8,171154.91,0,0,0,0,0,0
79108,Charge      ,5,0,3,103,436,0.4021,0.4817,4286384,0,4.0689,Construction       ,11,1,1,3178.97,0,765.08,3.8,0,690.89,82.53,74.84,89.28,359.59,312.26,136.61,0,0,0,0,0,0,0,0,40964.37,40680.54,102242.17,67819.44,0,0,0,0,0,0
79109,Charge      ,1,105850,2,45,1460,0.5863,0.5365,760608,0,5.189,Consumables        ,12,1,3,208.33,856.59,109.49,156.99,1360.78,1055.44,1398.43,0,639.09,221.06,821.18,38.97,0,0,0,0,0,0,0,0,57337.6,29353.52,11038,12440.33,0,0,0,0,0,0
79110,Charge      ,0,46777,3,3,0,0.0132,0,2918974,0,1.1099,Unknown            ,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305.8,0,0,0,0,0,0,0,0,0
79111,Charge      ,2,133650,4,312,1280,0.6578,0.6148,7219634,0,5.4333,Finance            ,7,1,0,20061.69,16452.96,10486.08,10445.99,688.35,0,3301.91,791.6,753.71,2631.65,402.16,2983.2,48.88,239.24,60.94,0,50668.37,47448.71,54341.34,29079.5,79885.97,63001.44,54307.54,37375.59,0,0,0,0,0,0
79112,Charge      ,0,33858,4,12,489,0.7969,0,2918974,0,5.625,Misc services      ,16,1,0,4488.19,6324.93,5867.43,2733.5,702.24,297.2,108.91,0,636.36,6899.07,6767.07,768.36,1116.49,1469.82,1764.76,632.51,233146.74,153224.29,159930.74,46711.33,297746.46,134014.88,179769.51,50672.94,0,0,0,0,0,0
79113,Charge      ,0,0,2,26,381,0.1622,0.1155,81094,0,1.6488,Misc services      ,7,1,0,0,0,31.18,0,1183.51,1855.81,383.29,0,11.63,11.94,20.84,2.73,0,0,0,0,0,0,0,0,12867.99,10151.79,5272.06,4264.92,0,0,0,0,0,0
79114,Charge      ,1,80190,4,253,1395,0.0729,0.1831,198075,0,2.1934,Finance            ,13,1,1,180.02,340.3,28.02,259.09,1221.99,149.82,24.3,0,7.83,46.14,7.13,46.84,0,0,0,0,0,0,0,0,17975.46,8966.74,6924.92,4874.22,0,0,0,0,0,0
79115,Charge      ,0,10692,8,10,664,0.7969,0.1155,70011,1,2.0974,Apparel,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5090.46,10369.06,4744.67,1705.29,16023.57,27246.49,3257.46,4053.26,0,0,0,0,0,0
79116,Charge      ,0,0,1,327,654,0.1942,0.5612,2699202,0,2.3631,Household          ,10,1,0,625.28,29.17,29.17,0,2102.32,0,0,0,123.37,191.67,252.26,62.78,0,0,0,0,0,0,0,0,20627.39,3386.3,8470.99,5651.32,0,0,0,0,0,0
79117,Charge      ,1,0,8,12,245,0.0042,0,0,0,0.7161,Office supplies    ,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.87,247.31,1656.06,767.34,0,0,0,0,0,0
79118,Charge      ,4,187110,2,355,1471,0.6713,0.6229,4766287,1,4.9574,Social services    ,9,1,0,26.7,17.8,17.8,17.8,9450.79,4032.01,1784.27,3092.77,113.11,82.45,49.07,146.49,0,0,0,0,0,0,0,0,55554.17,35221.95,33698.62,40647.62,0,0,0,0,0,0
79119,Charge      ,6,0,1,273,4830,7.904,0.6648,792300,1,6.3273,Manufacturing      ,15,1,2,10958.07,8165.12,1929.9,1073.98,966.31,3392.11,0,335.86,14260.39,9096.26,21968.47,1388.18,0,0,0,0,0,0,0,0,670846.69,550348.45,463468.84,659745.07,0,0,0,0,0,0
79120,Charge      ,0,106920,8,8,681,0.7969,0.1155,396150,1,1.6093,Finance            ,13,1,0,0,1.77,1.77,0,711.42,153.76,0,239.19,0,0,0,0,47.17,53.21,120.55,37.08,19281.01,4592.45,28101.39,5823.71,34206.33,7567.34,10882.65,17379.05,0,0,1,0,0,0
79121,Charge      ,0,0,4,99,406,0.1598,0.3243,950760,0,6.9631,Durable goods      ,10,1,0,0,21.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17820,12054.51,652.7,11620.01,26559.06,16410.91,0,433.04,0,0,0,0,0,0
79122,Charge      ,0,0,3,280,479,0.0082,0,49914,0,1.0658,Construction       ,10,1,0,0,0,0,47.77,0,0,939.98,0,0,0,0,0,0,0,0,0,0,0,0,0,995.39,721.12,2410.32,5753.45,0,0,0,0,0,0
79123,Charge      ,2,0,4,108,356,0.4564,0,2918974,0,5.4796,Manufacturing      ,13,1,1,0,1678.11,212.88,164.84,0,238.11,0,219.91,1280.85,834.81,1881.94,233.72,968.1,819.73,920.66,757.9,55111.43,38106.39,41015.36,51281.26,76151.22,30902.89,43240.89,34366.23,1,0,0,0,0,0
79124,Charge      ,1,0,0,319,1482,0.099,0,2918974,1,1.5621,Social services    ,14,1,0,313.35,100.9,83.81,13.33,5104.71,938.69,3676.91,37.91,66.99,127.43,37.01,157.41,511.96,170.28,284.61,405.87,12981.48,12956.31,9860.63,9083.57,19397.14,8574.22,10904.69,6130.55,0,0,1,0,0,0
79125,Charge      ,0,0,2,44,994,0.7969,0,35653,1,1.7971,Misc services      ,13,1,0,0,0,0,0,760.69,233.74,28.81,1150.9,1.21,0.44,1.47,0.18,90.5,81.48,129.68,143.44,9669.29,8286.47,6668.83,7932.35,20517.24,8562.14,4628.01,7915.29,1,0,1,1,0,0
79126,Charge      ,1,0,1,26,981,1.5812,0.2682,205998,1,6.0814,Entertainment      ,15,1,0,68.05,37.51,112.48,232.97,538.49,1145.85,820.56,1312.69,0,0,0,0,1110.77,1004.77,1843.32,1473.51,148371.84,182272.11,143015.43,161399.68,233111.93,187691.31,157428.93,135321.07,0,0,0,0,0,0
79127,Charge      ,5,0,2,186,1765,2.3364,0.5365,2736650,1,5.3805,Misc services      ,13,1,0,2995.64,7573.54,2345.93,1750.45,8039.77,10274.75,577.18,7537.1,154.51,962.18,336.6,780.09,0,0,0,0,0,0,0,0,305096.02,165153.71,115616.97,134997.44,0,0,0,0,0,0
79128,Charge      ,0,0,12,68,981,0.7969,0.1155,95076,1,0.6388,Misc services      ,10,1,0,58.58,17.73,17.73,0,0,0,1806.46,1274.29,0,0,0,0,0,0,0,0,0,0,0,0,866.7,676.65,2691.4,1909.9,0,0,0,0,0,0
79129,Charge      ,0,0,1,21,981,0.2751,0,2918974,1,2.4009,Unknown            ,13,1,0,138.11,0,0,227.04,599.99,905.39,800.78,6496.16,23.64,2.04,7.81,17.87,167.35,156.08,201.07,452.71,11921.76,15060.75,11349,14827.63,17928.39,19922.08,9209.11,16849.65,0,0,0,0,0,0
79130,Charge      ,0,0,1,3,0,0.0006,0,2918974,0,1.6108,Unknown            ,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.99,0,0,0,0,0,0,0,0,0
79131,Charge      ,4,0,4,21,1253,0.5394,0,2918974,1,5.2299,Office supplies    ,16,1,0,583.6,0,0,40.1,561.8,61.91,0,101.7,19.14,221.4,72.22,168.32,2029.04,2102.24,1693.73,2691.45,39132.48,64820.66,117424.01,120215.47,73306.7,62302.51,149766.99,119716.97,0,0,0,0,0,0
79132,Charge      ,1,0,4,5,490,0.0492,0,2918974,1,1.9956,Office supplies    ,7,1,0,0,0,0,0,263.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725.59,1204.61,0,0,0,0,0,0,0,0
79133,Charge      ,4,8910,2,94,763,5.9045,0,2918974,0,6.8864,Social services    ,21,1,0,22723.42,16662.37,4423.11,5751.41,3871.5,530.24,2168.32,277.66,12231.78,1500.55,8279.65,5452.68,3371.37,4267.94,5121.04,4370.46,524171.56,872482.86,804979.69,678533.9,693534.97,848072.03,767782.15,744015.46,2,0,0,3,0,0
79134,Charge      ,0,0,8,198,185,0.0051,0,2918974,0,2.0614,Finance            ,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.64,1323.86,350.68,340.57,0,0,0,0,0,0
79135,Charge      ,1,220968,4,118,872,0.2961,0.1831,293151,0,1.714,Transport          ,10,1,0,0,0,45.33,0,685.11,0,0,27.22,192.18,128.13,52.49,267.82,11.51,84.92,61.13,28.62,22696.75,58221.97,53176.89,17765.26,21458.31,27838.29,26729.67,9344.59,0,0,0,0,0,0
79136,Charge      ,0,0,10,36,4830,0.7969,0,2918974,1,3.747,Social services    ,13,1,0,1854.65,26.71,105.11,0,28.99,711.47,497.91,121.75,420.5,87.27,461.22,46.55,2216.99,1828.48,1997.4,2174.07,117648.21,109042.93,104736.21,69193.05,70414.63,48016.91,49506.95,33529.43,2,0,0,2,0,0
79137,Charge      ,0,0,8,62,2943,0.7969,0,2918974,1,1.266,Misc services      ,14,1,0,0,0,17.81,26.28,0,288.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10350.42,5070.86,2955.17,2029.77,0,0,0,0,0,0
79138,Charge      ,1,141669,1,33,817,0.2077,0.1155,174306,0,5.7181,Unknown            ,10,1,0,32.61,22.03,128.53,98.76,0,0,0,0,43.64,85.36,20.35,108.65,0,0,0,0,0,0,0,0,40978.91,11085.41,3425.41,17553.24,0,0,0,0,0,0
79139,Charge      ,1,0,0,355,487,0.2004,0.5365,0,0,1.8827,Personal services  ,11,1,0,0,0,58.74,0,0,0,563.99,2354.54,99.69,384.1,125.59,358.2,79.38,211.13,262.64,333.64,9311.53,17991.13,16983.84,6928.67,14061.35,11996.65,18006.18,8642.15,1,0,0,0,0,0
79140,Charge      ,0,0,1,80,1068,0.1286,0.3838,3126402,1,1.0393,Non durable goods  ,9,1,1,80.15,0,0,0,2492.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10887.55,4494.74,4171,613.1,0,0,0,0,0,0
79141,Charge      ,0,48114,4,40,381,0.0416,0.1155,115533,0,3.9155,Transport          ,15,1,0,0,0,0,0,0,189.83,0,0,84.86,9.94,77.12,17.68,0,2163.75,3906.12,4361.13,1287.09,6916.06,9020.8,15142.87,3584.63,6751.74,8359.35,14441.91,0,0,0,0,0,0
79142,Charge      ,1,69498,1,19,545,0.0453,0.1831,158460,0,0.8959,Unknown            ,9,1,0,1596.75,0.88,0,1905.27,113.24,52.44,0,31.89,59.86,16.78,20.01,56.63,0,0,0,0,0,0,0,0,7047.32,3852.46,2793.04,7273.31,0,0,0,0,0,0
79143,Charge      ,1,0,2,39,719,0.3598,0.1831,190152,0,2.2974,Social services    ,12,1,0,81.85,134.26,166.35,192.19,1458.82,1608.71,29976.07,0,131.39,87.86,93.12,126.13,0,0,0,0,0,0,0,0,34166.19,24514.05,69174.3,19109.89,0,0,0,0,0,0
79144,Charge      ,0,0,3,5,0,0.7969,0,2918974,0,1.7432,Unknown            ,13,1,0,0,0,0,0,2337.57,309.17,0,0,47.03,203.77,49.05,201.75,0,0,0,0,0,0,0,0,25692.26,13813.84,0,0,0,0,0,0,0,0
79145,Charge      ,0,0,7,175,417,0.7969,0.1831,126768,0,4.4694,Personal services  ,12,1,0,44.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2451.89,505.87,58.47,2509.88,0,0,0,0,0,0
79146,Charge      ,0,0,3,79,1415,0.7969,0.5074,1858384,1,4.7941,Household          ,14,1,0,992.42,756.92,3621.13,304.14,5057.82,1295.92,956.27,3639.4,75.05,105.62,179.61,1.06,203.32,123.91,86.76,453.94,30547.89,53941.97,64666.12,92196.57,45753.74,51050.73,66695.97,78220.31,0,0,0,0,0,0
79147,Charge      ,5,0,2,21,131,1.5527,0.4275,290675,0,6.4271,Entertainment      ,15,1,0,201.49,145.79,27.41,756.75,1263.43,251.64,1473.87,327.47,24.15,6.49,26.73,3.91,0,0,0,0,0,0,0,0,357708.14,147449.17,61450.57,64177.16,0,0,0,0,0,0
79148,Charge      ,1,0,4,32,686,0.2942,0,72744,0,1.8112,Social services    ,12,1,1,507.58,349.09,1015.36,0,4852.84,863.99,2720.06,987.55,378.75,17.03,194.49,201.29,0,0,0,0,0,0,0,0,30622.56,24200.41,20577.34,13364.18,0,0,0,0,0,0
79149,Charge      ,1,0,1,202,381,0.1323,0,51499,0,1.8584,Household          ,9,1,0,0,0,0,0,349.21,2556.9,0,1021.24,2.92,135.14,19,119.06,0,0,0,0,0,0,0,0,10750.64,14303.09,7256.11,9026.75,0,0,0,0,0,0
79150,Charge      ,0,217938,3,74,327,1.1753,0,39615,0,6.7433,Misc services      ,16,1,0,349.72,71.19,123.75,218.69,191.98,0,0,11.66,16.34,22.48,28.1,10.72,0,0,0,0,0,0,0,0,168580.39,101620.77,117320.27,9393.95,0,0,0,0,0,0
79151,Charge      ,3,62013,4,10,0,0.2342,0,2918974,0,5.2258,Construction       ,11,1,0,0,0,0,0,0,299.54,231.19,73.87,38.69,78.34,116.11,0.92,5130.33,2849.57,3644.53,2893.32,36286.87,24139.75,24541.86,13692.02,51349.19,26291.81,20735.77,21651.42,1,0,0,0,0,0
79152,Charge      ,2,187110,6,30,697,0.0802,0.2682,527197,0,1.2026,Automotive         ,9,1,0,0,0,0,0,666.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030.46,0,8444.45,0,0,0,0,0,0,0
79153,Charge      ,0,0,4,14,975,0.4607,0.1155,62396,0,2.9446,Office supplies    ,14,1,0,353.83,249.94,101.24,144.3,1482.26,1228.44,0,1889.56,67.26,42.48,10.29,99.45,0,0,0,0,0,0,0,0,50925.11,36574.56,47598.1,45068.21,0,0,0,0,0,0
79154,Charge      ,6,0,0,33,4830,1.0378,0,2918974,1,5.6527,Unknown            ,14,1,0,36.42,86.31,439.9,464.85,11706.74,7140.87,7320.61,3826.03,2879.94,5176.79,5580.25,2476.48,0,0,0,0,0,0,0,0,125564.63,76180.17,67050.94,56315.9,0,0,0,0,0,0
79155,Charge      ,0,0,3,5,0,0.7969,0,2918974,0,3.0288,Construction       ,12,1,0,0,0,0,0,0,0,0,0,18.82,45.86,23.87,40.81,0,0,0,0,0,0,0,0,20325.67,3397.82,0,0,0,0,0,0,0,0
79156,Charge      ,1,0,4,355,703,0.1559,0.3838,4817897,0,3.8639,Durable goods      ,13,1,0,1449.41,395.41,319.74,501.66,1135.7,518.19,0,3390.28,571.5,181.85,267.12,486.23,0,0,0,0,0,0,0,0,20523.27,8514.53,5506.57,19415.13,0,0,0,0,0,0
79157,Charge      ,0,70032,3,29,381,0.0925,0,2918974,0,3.0452,Personal services  ,10,1,0,69.5,51.05,56.58,47.58,4539.79,0,904.03,944.85,0,0,0,0,0,0,0,0,0,0,0,0,13939.88,791.39,1643.98,3199.11,0,0,0,0,0,0
79158,Charge      ,1,0,7,7,0,0.1001,0,106835,0,3.2937,Social services    ,9,1,0,0,0,0,0,0,0,68.56,0,0,0,0,0,0,49.57,280.18,23.95,2142.4,10606,4354.42,0,8398.22,10042.78,6828.9,0,2,0,0,0,0,0
79159,Charge      ,0,0,1,19,1171,0.5461,0.1155,204146,0,5.0865,Household          ,12,1,0,0,0,17.99,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,70567.74,64696.99,28727.76,15682.31,0,0,0,0,0,0
79160,Charge      ,2,0,3,12,1221,1.7698,0.1155,871530,1,0,Durable goods      ,0,1,1,1730.2,453.53,112.44,315.78,0,291.6,18.15,0,4558.69,958.54,2187.44,3329.79,0,0,0,0,0,0,0,0,124188.74,101766.27,67778.42,98699.76,0,0,0,0,0,0
79161,Charge      ,0,0,8,3,0,0.7969,0,2918974,0,2.5016,Non durable goods  ,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,340.59,155.07,0,0,47703.18,0,0,0,44470.99,154.73,0,0,1,0,0,0,0,0
79162,Charge      ,0,0,4,8,981,0.0797,0.1831,213921,1,0,Misc services      ,17,1,1,166.64,203.25,639.04,0,0,0,1378.14,0,180.11,225.71,261.9,143.92,0,0,0,0,0,0,0,0,6646.05,13434.44,7443.26,42066.63,0,0,0,0,0,0
79163,Charge      ,0,195663,5,5,1090,0.1896,0.2986,73173,0,3.6657,Office supplies    ,10,1,1,3.58,4.72,18.92,0,0,0,0,123.64,26.13,106.41,98.48,34.06,0,0,0,0,0,0,0,0,21430.79,14244.34,10833.52,8911.83,0,0,0,0,0,0
79164,Charge      ,1,0,11,42,572,0.0511,0.1155,79230,0,0.8711,Social services    ,11,1,0,94.44,102.42,204.84,326.02,0,0,0,0,34.22,167.94,62.48,139.68,80.18,383.92,417.78,428,7063.54,6316.91,7256.52,7117.41,11183.06,6998,7047.07,7608.82,1,0,0,0,0,0
79165,Charge      ,1,41698,9,104,375,0.091,0.2986,563465,0,1.2829,Personal services  ,12,1,0,0,0,0,0,0,805.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7685.57,9402.91,5394.39,3524.03,0,0,0,0,0,0
79166,Charge      ,1,0,3,4,1171,0.3928,0,2918974,0,2.687,Unknown            ,13,1,0,63.8,235.23,1224.56,34.29,12.84,821.86,0,549.03,0,0,0,0,218.91,167.09,0,0,20974.35,17891.78,16469.97,16778.25,31955.85,17628.65,16631.22,15355.99,1,0,0,1,0,0
79167,Charge      ,0,0,2,99,1079,0.7969,0,2918974,1,3.5356,Social services    ,15,1,0,52.52,10.03,21.36,240.29,527.17,3570.75,145.87,2086.67,536.33,200.17,185.1,551.4,595.81,139.5,316.83,425.97,35053.04,20763.19,27016.24,24044.13,46526.33,14245.95,38895.55,24612.45,1,0,0,0,0,0
79168,Charge      ,1,65755,5,48,981,0.0436,0,79325,1,4.4709,Social services    ,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,108.76,193.42,72.72,202.06,6887.99,6382.28,6378.76,5625.15,7422.88,5844.14,4263.05,6746.61,0,0,0,0,0,0
79169,Charge      ,0,427680,1,12,1962,0.7969,0.4275,2376900,1,4.4947,Misc services      ,8,1,0,4578.54,1755.15,0,0,0,0,0,680.54,1278.88,1438.12,2331.66,385.34,0,0,0,0,0,0,0,0,25854.29,9513.05,11067.04,13855.99,0,0,0,0,0,0
79170,Charge      ,1,0,2,200,490,0.5184,0,0,0,1.9573,Office supplies    ,14,1,0,93.51,76.54,144.68,32.02,698.1,72.8,629.65,499.97,0,0,0,0,1245.74,435.14,2361.67,809.87,28792.9,29781.28,23676.98,34753.23,40632.9,30107.39,20775.49,33856.64,1,0,0,0,0,0
79171,Charge      ,0,0,3,28,1133,0.6476,0,2918974,0,3.5595,Social services    ,14,1,0,611.64,341.14,2625.43,975.44,611.35,237.07,1591.06,2053.9,38.09,257.42,252.43,43.08,0,0,0,0,0,0,0,0,45288.64,28012.97,43641.96,28400.5,0,0,0,0,0,0
79172,Charge      ,0,0,2,348,185,0.0271,0,68137,0,1.1813,Social services    ,5,1,0,0,0,0,0,287.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.98,0,443.95,0,0,0,0,0,0,0
79173,Charge      ,0,10692,4,42,1970,0.7969,0.6957,1743060,1,6.7563,Consumables        ,11,1,0,53.7,8658.87,52.52,36.14,0,2178,0,943.79,72.22,98.2,49.57,120.85,0,194.39,0,53.89,256335.99,88020.89,41077.61,42255.82,375171.03,136646.89,38473.1,41172.46,2,2,0,0,2,0
79174,Charge      ,0,266587,8,95,1549,0.7969,0.2682,514748,1,5.4053,Finance            ,15,1,1,691.18,248.38,870.51,448.78,0,227.06,117.6,561.73,183.87,508.33,14.86,677.34,0,0,0,0,0,0,0,0,28874.63,14859.94,17071.8,13555.49,0,0,0,0,0,0
79175,Charge      ,0,0,2,28,207,0.2117,0.1831,123563,0,5.5428,Construction       ,13,1,0,5.6,53.45,53.45,0,449.98,99.16,0,0,198.22,256.39,102.14,352.47,104.67,67.17,42.56,124.7,29241.88,16983.58,23323.42,26924.64,46177.14,12289,24126.45,26881.84,0,0,0,0,0,0
79176,Charge      ,1,0,3,52,490,0.1127,0,2918974,0,2.7749,Construction       ,17,1,0,160.61,121.9,107.31,153.28,327.31,246.01,656.27,296.77,1.4,1.88,0.54,2.74,1522.02,1995.35,1405.6,296.47,12481.82,11761.73,13209.29,8433.88,14585.69,13233.21,8813.27,3949.27,0,0,0,0,0,0
79177,Charge      ,0,12830,4,102,3805,0.7969,0,2918974,1,4.7534,Entertainment      ,17,1,2,429.77,0,142.29,88.92,339.64,261.83,2118.49,110.66,2850.86,3851.38,1720.45,4981.79,0,0,0,0,0,0,0,0,30172.1,29131.21,24901.94,25301.4,0,0,0,0,0,0
79178,Charge      ,0,434629,5,11,0,0.0629,0.3838,1536799,0,2.0275,Construction       ,13,2,0,74.79,0,0,0,0,0,0,0,42.11,55.33,68.58,28.86,217.72,267.29,80.41,0,9175.18,11817.89,12688.11,10729.12,9374.22,4325.15,2494.07,0,1,0,1,0,0,0
79179,Charge      ,5,0,12,61,1416,1.2652,0.2682,502560,0,6.3769,Construction       ,11,1,0,217.23,130.34,119,513.79,54403.22,50452.76,46507.07,48869.91,250.38,267.87,470.45,47.8,1645.73,818.03,865.1,1148.01,363684.5,413712.24,311124.1,301846.47,174859.07,127989.09,171096.66,90182.8,2,0,0,2,0,0
79180,Charge      ,0,0,2,73,327,0.7969,0,76433,0,1.3812,Construction       ,8,1,0,0,0,0,0,138.26,147.35,0,0,82.32,754.68,646.23,190.77,0,0,0,0,0,0,0,0,4684.73,1153.02,934.81,1378.56,0,0,0,0,0,0
79181,Charge      ,1,0,1,11,981,0.1919,0.4142,3426697,0,3.06,Household          ,7,1,0,6164.76,221.17,139.56,0,1842.26,0,1141.05,54.43,334.33,428.25,361.48,401.1,0,0,0,0,42592.78,12299.99,27533.97,24748.06,25785.64,3571.12,11981.66,8142.24,0,1,0,0,0,0
79182,Charge      ,0,0,4,64,1079,0.7969,0.231,243740,1,2.8187,Personal services  ,10,1,0,55.11,9.5,0,0,2287.45,11296.06,668.44,606.98,107.24,15.68,70.48,52.44,2833.84,545.1,424.95,380.02,21533.81,36735.54,51698.43,13453.77,29406.38,24897.94,72453.29,16406.32,2,0,0,0,0,0
79183,Charge      ,4,53460,5,112,2171,1.056,0,2918974,0,5.2264,Construction       ,11,1,0,92.29,22.03,61.09,35.9,8942.32,5605.89,11899.59,6534.05,28.06,0.02,26.32,1.76,488.69,302.36,487.51,726.23,68151.7,59961.96,104100.54,72538.25,95230.52,57997.05,105037.2,75469.17,2,0,1,1,0,0
79184,Charge      ,0,93555,11,230,697,0.7969,0.1155,198075,0,3.6442,Personal services  ,15,1,0,0,23.92,328.33,662.27,328.54,780.51,0,43.1,0,0,0,0,0,0,0,8.75,13669.7,18304.83,11211.77,14185.6,16544.41,11836.47,10920.02,9698.41,0,0,0,0,0,0
79185,Charge      ,0,0,3,252,981,0.0949,0.6344,3432624,1,5.3478,Household          ,11,1,0,0,4250.02,318.82,1302.64,119.81,0,296.89,261.34,201.96,41.42,2.38,241,0,0,0,0,0,0,0,0,5223.76,7215.45,3544.5,4904.2,0,0,0,0,0,0
79186,Charge      ,0,0,1,11,0,0.7969,0,2918974,0,5.3584,Unknown            ,12,6,0,4493.36,0,0,0,47.38,0,0,0,58.6,49.99,81.97,26.62,0,0,0,0,0,0,0,0,30681.59,12651.18,10931.28,8509.64,0,0,0,0,0,0
79187,Charge      ,1,0,4,37,1962,1.3465,0,2918974,1,5.4471,Misc services      ,15,1,0,21.28,0,0,0,579.56,0,1980.44,0,974.61,2257.35,2075.73,1156.23,0,0,0,0,0,0,0,0,96817.17,7555.52,13215.45,45042,0,0,0,0,0,0
79188,Charge      ,0,181764,4,7,0,0.1869,0.3838,792300,0,3.4485,Misc services      ,7,4,3,203.81,133.52,133.52,133.52,819.42,136.66,1218.73,454,0,0,0,0,0,0,0,0,0,0,0,0,31110.78,9213.55,13165.5,12127.87,0,0,0,0,0,0
79189,Charge      ,1,0,5,69,1793,0.2245,0.1831,175799,1,4.3167,Social services    ,13,1,0,4567.88,905.14,17.8,847.17,0,0,49.9,0,9.38,38.59,1.66,46.31,0,0,0,0,0,0,0,0,40918.6,9953.14,10106.26,7950.75,0,0,0,0,0,0
79190,Charge      ,0,0,8,11,675,0.7969,0.1831,79230,0,0.8863,Entertainment      ,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13561.58,129.88,1389.08,1516.13,0,0,0,0,0,0
79191,Charge      ,5,58806,5,7,337,0.1781,0.1831,388227,0,4.0858,Non durable goods  ,12,1,0,0,0,141.65,1643.65,0,406.1,0,0,987.64,220.85,505.08,703.41,0,0,0,0,0,0,0,0,24238.3,13377.67,23684.73,17152.23,0,0,0,0,0,0
79192,Charge      ,0,54351,4,6,403,0.7969,0,31035,0,2.7309,Social services    ,11,1,0,1.77,0,0,0,2419.83,1335.1,0,5.71,326.94,1245.47,222.56,1349.85,322.16,195.47,0,0,30250.96,34279.02,27860.55,24467.96,49254.56,40714.07,33734.73,17080.54,1,0,0,0,0,0
